ts_iso,ts_ms,symbol,bybit_rate_8h,hl_rate_8h_equiv,bybit_mark,hl_mark,bybit_interval_min
2026-08-21T09:05:03+00:00,1787303103687,ETH,0.0001000000,0.0001518576,2406.15,2406.6,480
2026-08-21T09:05:03+00:00,1787303103687,SOL,0.0001000000,0.0001000000,91.25,91.292,480
2026-08-21T09:05:03+00:00,1787303103687,HYPE,0.0001000000,0.0001000000,74.294,74.2565,480
2026-08-21T09:05:03+00:00,1787303103687,XRP,0.0001000000,0.0001000000,1.3567,1.3553,480
2026-08-21T09:05:03+00:00,1787303103687,DOGE,0.0000747400,0.0001000000,0.08394,0.083873,480
2026-08-21T09:05:03+00:00,1787303103687,ZEC,0.0002571500,0.0008458328,628.13,628.0483,480
2026-08-21T09:05:03+00:00,1787303103687,1000PEPE,-0.0001232300,0.0002876696,0.003467,0.003471,480
2026-08-21T09:05:03+00:00,1787303103687,ADA,0.0001000000,0.0004453200,0.2113,0.21163,480
2026-08-21T09:05:03+00:00,1787303103687,SUI,0.0001000000,0.0008739680,0.79135,0.79149,480
2026-08-21T09:05:03+00:00,1787303103687,LINK,0.0001000000,0.0004714968,11.506,11.518,480
2026-08-21T09:05:03+00:00,1787303103687,TRUMP,0.0001000000,0.0001000000,1.737,1.7378,240
2026-08-21T09:05:03+00:00,1787303103687,ENA,0.0001000000,0.0003368008,0.13626,0.13633,240
2026-08-21T10:05:03+00:00,1787306703868,BTC,0.0001000000,0.0001000000,77665.0,77660.0,480
2026-08-21T10:05:03+00:00,1787306703868,ETH,0.0001000000,0.0001000000,2396.29,2397.0,480
2026-08-21T10:05:03+00:00,1787306703868,SOL,0.0001000000,0.0001000000,91.26,91.266,480
2026-08-21T10:05:03+00:00,1787306703868,HYPE,0.0001000000,0.0001000000,74.658,74.696,480
2026-08-21T10:05:03+00:00,1787306703868,XRP,0.0001000000,0.0001000000,1.4144,1.4148,480
2026-08-21T10:05:03+00:00,1787306703868,DOGE,0.0001000000,0.0001000000,0.08426,0.08428,480
2026-08-21T10:05:03+00:00,1787306703868,ZEC,0.0009534400,0.0007112752,640.81,640.97,480
2026-08-21T10:05:03+00:00,1787306703868,1000PEPE,0.0000625500,0.0008214920,0.003582,0.003588,480
2026-08-21T10:05:03+00:00,1787306703868,ADA,0.0001000000,0.0002555464,0.2149,0.21509,480
2026-08-21T10:05:03+00:00,1787306703868,SUI,0.0001000000,0.0005734040,0.7964,0.79736,480
2026-08-21T10:05:03+00:00,1787306703868,LINK,0.0001000000,0.0002996928,11.459,11.471,480
2026-08-21T10:05:03+00:00,1787306703868,TRUMP,0.0001000000,0.0001000000,1.757,1.7589,240
2026-08-21T10:05:03+00:00,1787306703868,ENA,0.0001000000,0.0002131608,0.13739,0.13726,240
2026-08-21T11:05:03+00:00,1787310303661,BTC,0.0001000000,0.0001000000,77808.5,77841.0,480
2026-08-21T11:05:03+00:00,1787310303661,ETH,0.0001000000,0.0001000000,2396.72,2397.9,480
2026-08-21T11:05:03+00:00,1787310303661,SOL,0.0001000000,0.0001000000,91.51,91.526,480
2026-08-21T11:05:03+00:00,1787310303661,HYPE,0.0001000000,0.0001000000,75.19,75.188,480
2026-08-21T11:05:03+00:00,1787310303661,XRP,0.0001000000,0.0001000000,1.388,1.3886,480
2026-08-21T11:05:03+00:00,1787310303661,DOGE,0.0001000000,0.0001000000,0.08451,0.084546,480
2026-08-21T11:05:03+00:00,1787310303661,ZEC,0.0007182700,0.0011750272,660.0,659.81,480
2026-08-21T11:05:03+00:00,1787310303661,1000PEPE,0.0001000000,0.0004178696,0.003633,0.003638,480
2026-08-21T11:05:03+00:00,1787310303661,ADA,0.0001000000,0.0005002136,0.2142,0.21446,480
2026-08-21T11:05:03+00:00,1787310303661,SUI,0.0001000000,0.0008576760,0.8022,0.80278,480
2026-08-21T11:05:03+00:00,1787310303661,LINK,0.0001000000,0.0002128416,11.399,11.411,480
2026-08-21T11:05:03+00:00,1787310303661,TRUMP,0.0001000000,0.0001000000,1.768,1.7696,240
2026-08-21T11:05:03+00:00,1787310303661,ENA,0.0001000000,0.0008284944,0.1404,0.14069,240
2026-08-21T12:05:03+00:00,1787313903959,BTC,0.0001000000,0.0001000000,76706.7,76696.0,480
2026-08-21T12:05:03+00:00,1787313903959,ETH,0.0001000000,0.0001000000,2370.45,2371.45,480
2026-08-21T12:05:03+00:00,1787313903959,SOL,0.0001000000,0.0001000000,90.177,90.181,480
2026-08-21T12:05:03+00:00,1787313903959,HYPE,0.0001000000,0.0001000000,73.77,73.736,480
2026-08-21T12:05:03+00:00,1787313903959,XRP,0.0001000000,0.0001000000,1.3509,1.3516,480
2026-08-21T12:05:03+00:00,1787313903959,DOGE,0.0001000000,0.0001000000,0.08289,0.082911,480
2026-08-21T12:05:03+00:00,1787313903959,ZEC,0.0006778500,0.0011476128,635.11,635.26,480
2026-08-21T12:05:03+00:00,1787313903959,1000PEPE,0.0001000000,0.0008624656,0.003517,0.003523,480
2026-08-21T12:05:03+00:00,1787313903959,ADA,0.0001000000,0.0005195088,0.2116,0.21183,480
2026-08-21T12:05:03+00:00,1787313903959,SUI,0.0001000000,0.0005404944,0.78425,0.78413,480
2026-08-21T12:05:03+00:00,1787313903959,LINK,0.0001000000,0.0002513424,11.265,11.275,480
2026-08-21T12:05:03+00:00,1787313903959,TRUMP,0.0001000000,0.0001000000,1.773,1.77375,240
2026-08-21T12:05:03+00:00,1787313903959,ENA,0.0001000000,0.0004039600,0.1409,0.140996,240
2026-08-21T13:05:03+00:00,1787317503688,BTC,0.0001000000,0.0001000000,77309.63,77330.0,480
2026-08-21T13:05:03+00:00,1787317503688,ETH,0.0001000000,0.0001000000,2389.73,2391.0,480
2026-08-21T13:05:03+00:00,1787317503688,SOL,0.0001000000,0.0001000000,90.87,90.908,480
2026-08-21T13:05:03+00:00,1787317503688,HYPE,0.0001224800,0.0004936360,74.99,74.983,480
2026-08-21T13:05:03+00:00,1787317503688,XRP,0.0001000000,0.0001000000,1.3798,1.3809,480
2026-08-21T13:05:03+00:00,1787317503688,DOGE,0.0001000000,0.0001000000,0.08383,0.08387,480
2026-08-21T13:05:03+00:00,1787317503688,ZEC,0.0005630600,0.0008218472,649.55,649.81,480
2026-08-21T13:05:03+00:00,1787317503688,1000PEPE,0.0001000000,0.0004482120,0.003624,0.003627,480
2026-08-21T13:05:03+00:00,1787317503688,ADA,0.0001000000,0.0004780088,0.2153,0.21562,480
2026-08-21T13:05:03+00:00,1787317503688,SUI,0.0001000000,0.0004731696,0.79702,0.79753,480
2026-08-21T13:05:03+00:00,1787317503688,LINK,0.0001000000,0.0004710848,11.368,11.381,480
2026-08-21T13:05:03+00:00,1787317503688,TRUMP,0.0001000000,0.0003049432,1.859,1.8624,240
2026-08-21T13:05:03+00:00,1787317503688,ENA,0.0001000000,0.0003876168,0.14051,0.14058,240
2026-08-21T14:05:03+00:00,1787321103723,BTC,0.0001000000,0.0001000000,76778.9,76767.0,480
2026-08-21T14:05:03+00:00,1787321103723,ETH,0.0001000000,0.0001000000,2374.86,2375.7,480
2026-08-21T14:05:03+00:00,1787321103723,SOL,0.0001000000,0.0001000000,90.6,90.6229,480
2026-08-21T14:05:03+00:00,1787321103723,HYPE,0.0001366600,0.0001000000,75.987,75.984,480
2026-08-21T14:05:03+00:00,1787321103723,XRP,0.0001000000,0.0001000000,1.4022,1.4035,480
2026-08-21T14:05:03+00:00,1787321103723,DOGE,0.0001000000,0.0001000000,0.08344,0.083488,480
2026-08-21T14:05:03+00:00,1787321103723,ZEC,0.0004623400,0.0004678368,646.43,646.29,480
2026-08-21T14:05:03+00:00,1787321103723,1000PEPE,0.0001000000,0.0007206352,0.0036243,0.00363,480
2026-08-21T14:05:03+00:00,1787321103723,ADA,0.0001000000,0.0003976144,0.2154,0.21576,480
2026-08-21T14:05:03+00:00,1787321103723,SUI,0.0001000000,0.0009010648,0.7954,0.79687,480
2026-08-21T14:05:03+00:00,1787321103723,LINK,0.0001000000,0.0003651064,11.332,11.346,480
2026-08-21T14:05:03+00:00,1787321103723,TRUMP,0.0001000000,0.0008620704,1.855,1.85821,240
2026-08-21T14:05:03+00:00,1787321103723,ENA,0.0001000000,0.0003256680,0.14289,0.14283,240
2026-08-21T15:05:04+00:00,1787324704339,BTC,0.0001000000,0.0001000000,77493.03,77549.0,480
2026-08-21T15:05:04+00:00,1787324704339,ETH,0.0001000000,0.0001000000,2394.09,2396.7,480
2026-08-21T15:05:04+00:00,1787324704339,SOL,0.0001000000,0.0002480504,92.045,92.112,480
2026-08-21T15:05:04+00:00,1787324704339,HYPE,0.0001826800,0.0004622656,76.97,77.023,480
2026-08-21T15:05:04+00:00,1787324704339,XRP,0.0001000000,0.0001000000,1.408,1.4114,480
2026-08-21T15:05:04+00:00,1787324704339,DOGE,0.0001000000,0.0001472672,0.08442,0.084554,480
2026-08-21T15:05:04+00:00,1787324704339,ZEC,0.0003931000,0.0012786288,659.84,661.98,480
2026-08-21T15:05:04+00:00,1787324704339,1000PEPE,0.0001000000,0.0010122368,0.0037391,0.003754,480
2026-08-21T15:05:04+00:00,1787324704339,ADA,0.0001000000,0.0015196784,0.218,0.21839,480
2026-08-21T15:05:04+00:00,1787324704339,SUI,0.0001000000,0.0011561872,0.8049,0.8064,480
2026-08-21T15:05:04+00:00,1787324704339,LINK,0.0001000000,0.0014570088,11.512,11.537,480
2026-08-21T15:05:04+00:00,1787324704339,TRUMP,0.0001000000,0.0013113456,1.922,1.9257,240
2026-08-21T15:05:04+00:00,1787324704339,ENA,0.0001000000,0.0005670824,0.14977,0.150319,240
2026-08-21T16:05:04+00:00,1787328304512,BTC,0.0001000000,0.0001000000,77089.6,77107.4,480
2026-08-21T16:05:04+00:00,1787328304512,ETH,0.0001000000,0.0001000000,2391.27,2391.6,480
2026-08-21T16:05:04+00:00,1787328304512,SOL,0.0001000000,0.0001000000,91.187,91.258,480
2026-08-21T16:05:04+00:00,1787328304512,HYPE,0.0001000000,0.0003831136,76.453,76.395,480
2026-08-21T16:05:04+00:00,1787328304512,XRP,-0.0000097000,0.0001000000,1.401,1.4012,480
2026-08-21T16:05:04+00:00,1787328304512,DOGE,0.0001000000,0.0005971944,0.08391,0.084024,480
2026-08-21T16:05:04+00:00,1787328304512,ZEC,0.0001019500,0.0009668232,659.75,660.01,480
2026-08-21T16:05:04+00:00,1787328304512,1000PEPE,0.0001000000,0.0006932312,0.003689,0.003694,480
2026-08-21T16:05:04+00:00,1787328304512,ADA,0.0001000000,0.0009238640,0.2197,0.21997,480
2026-08-21T16:05:04+00:00,1787328304512,SUI,0.0001000000,0.0004772632,0.8158,0.81655,480
2026-08-21T16:05:04+00:00,1787328304512,LINK,0.0001000000,0.0008363328,11.556,11.577,480
2026-08-21T16:05:04+00:00,1787328304512,TRUMP,0.0001000000,0.0005948568,1.861,1.8649,240
2026-08-21T16:05:04+00:00,1787328304512,ENA,0.0000455200,0.0007438728,0.1518,0.1518,240
2026-08-21T17:05:03+00:00,1787331903633,BTC,0.0001000000,0.0001000000,77498.8,77526.0,480
2026-08-21T17:05:03+00:00,1787331903633,ETH,0.0001000000,0.0001000000,2407.64,2408.9,480
2026-08-21T17:05:03+00:00,1787331903633,SOL,0.0001000000,0.0001000000,91.62,91.67,480
2026-08-21T17:05:03+00:00,1787331903633,HYPE,0.0001000000,0.0002131824,76.31,76.357,480
2026-08-21T17:05:03+00:00,1787331903633,XRP,0.0001000000,0.0001000000,1.4005,1.4015,480
2026-08-21T17:05:03+00:00,1787331903633,DOGE,0.0001000000,0.0005501976,0.08472,0.084858,480
2026-08-21T17:05:03+00:00,1787331903633,ZEC,0.0001809200,0.0015034376,676.94,677.7,480
2026-08-21T17:05:03+00:00,1787331903633,1000PEPE,0.0001000000,0.0007074680,0.0038613,0.003869,480
2026-08-21T17:05:03+00:00,1787331903633,ADA,0.0001000000,0.0014738176,0.2191,0.21961,480
2026-08-21T17:05:03+00:00,1787331903633,SUI,0.0001000000,0.0006291744,0.81109,0.81191,480
2026-08-21T17:05:03+00:00,1787331903633,LINK,0.0001000000,0.0007234984,11.537,11.558,480
2026-08-21T17:05:03+00:00,1787331903633,TRUMP,0.0001000000,0.0001000000,1.849,1.8516,240
2026-08-21T17:05:03+00:00,1787331903633,ENA,0.0001000000,0.0002348752,0.14827,0.1485,240
2026-08-21T18:05:03+00:00,1787335503548,BTC,0.0001000000,0.0001000000,77424.8,77458.0,480
2026-08-21T18:05:03+00:00,1787335503548,ETH,0.0001000000,0.0001000000,2425.04,2426.6,480
2026-08-21T18:05:03+00:00,1787335503548,SOL,0.0001000000,0.0001000000,91.92,91.964,480
2026-08-21T18:05:03+00:00,1787335503548,HYPE,0.0001000000,0.0001000000,74.95,74.972,480
2026-08-21T18:05:03+00:00,1787335503548,XRP,0.0001000000,0.0001000000,1.3887,1.3895,480
2026-08-21T18:05:03+00:00,1787335503548,DOGE,0.0001000000,0.0006897360,0.08463,0.084771,480
2026-08-21T18:05:03+00:00,1787335503548,ZEC,0.0001000000,0.0003753392,671.06,671.421,480
2026-08-21T18:05:03+00:00,1787335503548,1000PEPE,0.0001000000,0.0004760856,0.0040519,0.004059,480
2026-08-21T18:05:03+00:00,1787335503548,ADA,0.0001000000,0.0004384880,0.2198,0.22002,480
2026-08-21T18:05:03+00:00,1787335503548,SUI,0.0001000000,0.0005168792,0.8117,0.81242,480
2026-08-21T18:05:03+00:00,1787335503548,LINK,0.0001000000,0.0004277216,11.616,11.632,480
2026-08-21T18:05:03+00:00,1787335503548,TRUMP,0.0001000000,0.0004857704,1.849,1.8506,240
2026-08-21T18:05:03+00:00,1787335503548,ENA,0.0001000000,0.0001635832,0.14764,0.14784,240
2026-08-21T19:05:03+00:00,1787339103249,BTC,0.0001000000,0.0001000000,76882.4,76906.0,480
2026-08-21T19:05:03+00:00,1787339103249,ETH,0.0001000000,0.0001000000,2407.85,2408.5,480
2026-08-21T19:05:03+00:00,1787339103249,SOL,0.0001000000,0.0001000000,90.92,90.969,480
2026-08-21T19:05:03+00:00,1787339103249,HYPE,0.0001000000,0.0005280200,74.069,74.103,480
2026-08-21T19:05:03+00:00,1787339103249,XRP,0.0001000000,0.0001000000,1.3648,1.3645,480
2026-08-21T19:05:03+00:00,1787339103249,DOGE,0.0000710000,0.0003091216,0.08365,0.083765,480
2026-08-21T19:05:03+00:00,1787339103249,ZEC,0.0001000000,0.0006896576,670.41,670.72,480
2026-08-21T19:05:03+00:00,1787339103249,1000PEPE,0.0001000000,0.0001000000,0.0037793,0.003782,480
2026-08-21T19:05:03+00:00,1787339103249,ADA,0.0001000000,0.0001000000,0.2145,0.21454,480
2026-08-21T19:05:03+00:00,1787339103249,SUI,0.0001000000,0.0001000000,0.7908,0.79097,480
2026-08-21T19:05:03+00:00,1787339103249,LINK,0.0001000000,0.0001904944,11.527,11.537,480
2026-08-21T19:05:03+00:00,1787339103249,TRUMP,0.0001000000,0.0001000000,1.778,1.778,240
2026-08-21T19:05:03+00:00,1787339103249,ENA,0.0001000000,0.0001000000,0.13869,0.13846,240
2026-08-21T20:05:03+00:00,1787342703427,BTC,0.0001000000,0.0001000000,77108.2,77159.0,480
2026-08-21T20:05:03+00:00,1787342703427,ETH,0.0001000000,0.0001000000,2424.57,2426.3,480
2026-08-21T20:05:03+00:00,1787342703427,SOL,0.0001000000,0.0002486536,91.14,91.222,480
2026-08-21T20:05:03+00:00,1787342703427,HYPE,0.0001000000,0.0001000000,74.97,75.058,480
2026-08-21T20:05:03+00:00,1787342703427,XRP,0.0001000000,0.0001000000,1.3734,1.3749,480
2026-08-21T20:05:03+00:00,1787342703427,DOGE,0.0000687800,0.0005885584,0.08517,0.085326,480
2026-08-21T20:05:03+00:00,1787342703427,ZEC,0.0001000000,0.0006277080,693.76,694.05,480
2026-08-21T20:05:03+00:00,1787342703427,1000PEPE,0.0001000000,0.0001548792,0.0038214,0.003829,480
2026-08-21T20:05:03+00:00,1787342703427,ADA,0.0001000000,0.0001000000,0.2185,0.21875,480
2026-08-21T20:05:03+00:00,1787342703427,SUI,0.0001000000,0.0002976544,0.8048,0.80591,480
2026-08-21T20:05:03+00:00,1787342703427,LINK,0.0001000000,0.0001438656,11.7,11.71,480
2026-08-21T20:05:03+00:00,1787342703427,TRUMP,0.0001000000,0.0001000000,1.771,1.77233,240
2026-08-21T20:05:03+00:00,1787342703427,ENA,0.0001000000,0.0004558888,0.1387,0.13903,240
2026-08-21T21:05:04+00:00,1787346304237,BTC,0.0001000000,0.0001000000,77447.0,77472.0,480
2026-08-21T21:05:04+00:00,1787346304237,ETH,0.0001000000,0.0001000000,2439.32,2441.33,480
2026-08-21T21:05:04+00:00,1787346304237,SOL,0.0001000000,0.0001000000,91.826,91.878,480
2026-08-21T21:05:04+00:00,1787346304237,HYPE,0.0001000000,0.0004986008,75.609,75.65,480
2026-08-21T21:05:04+00:00,1787346304237,XRP,0.0001000000,0.0001000000,1.3753,1.3759,480
2026-08-21T21:05:04+00:00,1787346304237,DOGE,0.0001000000,0.0012848552,0.08731,0.087505,480
2026-08-21T21:05:04+00:00,1787346304237,ZEC,0.0001345100,0.0003925248,708.01,707.92,480
2026-08-21T21:05:04+00:00,1787346304237,1000PEPE,0.0001000000,0.0001000000,0.003839,0.003842,480
2026-08-21T21:05:04+00:00,1787346304237,ADA,0.0001000000,0.0003002840,0.219,0.21922,480
2026-08-21T21:05:04+00:00,1787346304237,SUI,0.0001000000,0.0006350064,0.81693,0.81725,480
2026-08-21T21:05:04+00:00,1787346304237,LINK,0.0001000000,0.0008892872,11.872,11.894,480
2026-08-21T21:05:04+00:00,1787346304237,TRUMP,0.0001000000,0.0001000000,1.799,1.8003,240
2026-08-21T21:05:04+00:00,1787346304237,ENA,0.0001000000,0.0008113296,0.14089,0.14123,240
2026-08-21T22:05:03+00:00,1787349903545,BTC,0.0001000000,0.0001000000,78361.21,78445.0,480
2026-08-21T22:05:03+00:00,1787349903545,ETH,0.0001000000,0.0006471520,2528.84,2531.99,480
2026-08-21T22:05:03+00:00,1787349903545,SOL,0.0001000000,0.0005163672,93.977,94.1015,480
2026-08-21T22:05:03+00:00,1787349903545,HYPE,0.0001000000,0.0008246512,77.024,77.076,480
2026-08-21T22:05:03+00:00,1787349903545,XRP,0.0001000000,0.0001000000,1.4193,1.4201,480
2026-08-21T22:05:03+00:00,1787349903545,DOGE,0.0001000000,0.0059469464,0.09234,0.092825,480
2026-08-21T22:05:03+00:00,1787349903545,ZEC,0.0001538200,0.0008415960,737.43,737.6775,480
2026-08-21T22:05:03+00:00,1787349903545,1000PEPE,0.0001000000,0.0004076296,0.0039874,0.003996,480
2026-08-21T22:05:03+00:00,1787349903545,ADA,0.0001000000,0.0008876320,0.2267,0.227213,480
2026-08-21T22:05:03+00:00,1787349903545,SUI,0.0001000000,0.0007500832,0.8564,0.85782,480
2026-08-21T22:05:03+00:00,1787349903545,LINK,0.0001000000,0.0011877944,12.235,12.25947,480
2026-08-21T22:05:03+00:00,1787349903545,TRUMP,0.0001000000,0.0001000000,1.817,1.8191,240
2026-08-21T22:05:03+00:00,1787349903545,ENA,0.0001000000,0.0014589792,0.1432,0.14362,240
2026-08-21T23:05:04+00:00,1787353504034,BTC,0.0001000000,0.0001000000,78367.8,78417.0,480
2026-08-21T23:05:04+00:00,1787353504034,ETH,0.0001000000,0.0001000000,2518.19,2519.5,480
2026-08-21T23:05:04+00:00,1787353504034,SOL,0.0001000000,0.0003705776,93.956,94.057,480
2026-08-21T23:05:04+00:00,1787353504034,HYPE,0.0001000000,0.0001000000,76.147,76.161,480
2026-08-21T23:05:04+00:00,1787353504034,XRP,0.0001000000,0.0011218032,1.4484,1.4509,480
2026-08-21T23:05:04+00:00,1787353504034,DOGE,0.0001000000,0.0009738728,0.09393,0.094083,480
2026-08-21T23:05:04+00:00,1787353504034,ZEC,0.0002537600,0.0006988624,737.56,737.6,480
2026-08-21T23:05:04+00:00,1787353504034,1000PEPE,0.0001000000,0.0009381632,0.0041346,0.004143,480
2026-08-21T23:05:04+00:00,1787353504034,ADA,0.0001000000,0.0010997472,0.2319,0.23235,480
2026-08-21T23:05:04+00:00,1787353504034,SUI,0.0001000000,0.0007372440,0.8537,0.85555,480
2026-08-21T23:05:04+00:00,1787353504034,LINK,0.0001000000,0.0010516048,12.172,12.19649,480
2026-08-21T23:05:04+00:00,1787353504034,TRUMP,0.0001000000,0.0001000000,1.873,1.8745,240
2026-08-21T23:05:04+00:00,1787353504034,ENA,0.0001000000,0.0018356304,0.14182,0.14222,240
2026-08-22T00:05:03+00:00,1787357103807,BTC,0.0001000000,0.0001000000,78116.9,78216.0,480
2026-08-22T00:05:03+00:00,1787357103807,ETH,0.0001000000,0.0002999200,2510.32,2513.8,480
2026-08-22T00:05:03+00:00,1787357103807,SOL,0.0001000000,0.0003142472,93.665,93.834,480
2026-08-22T00:05:03+00:00,1787357103807,HYPE,0.0001000000,0.0001000000,75.255,75.281,480
2026-08-22T00:05:03+00:00,1787357103807,XRP,0.0001000000,0.0006008808,1.4445,1.4492,480
2026-08-22T00:05:03+00:00,1787357103807,DOGE,0.0001000000,0.0004819920,0.09111,0.091346,480
2026-08-22T00:05:03+00:00,1787357103807,ZEC,0.0004014000,0.0006770200,739.15,740.23,480
2026-08-22T00:05:03+00:00,1787357103807,1000PEPE,0.0001225800,0.0006130000,0.0041656,0.004173,480
2026-08-22T00:05:03+00:00,1787357103807,ADA,0.0001000000,0.0003571856,0.2284,0.2288,480
2026-08-22T00:05:03+00:00,1787357103807,SUI,0.0001000000,0.0007162432,0.84496,0.84686,480
2026-08-22T00:05:03+00:00,1787357103807,LINK,0.0001000000,0.0006840400,11.964,11.983,480
2026-08-22T00:05:03+00:00,1787357103807,TRUMP,0.0001000000,0.0001000000,1.872,1.87258,240
2026-08-22T00:05:03+00:00,1787357103807,ENA,0.0001000000,0.0009835008,0.14059,0.141112,240
2026-08-22T01:05:04+00:00,1787360704599,BTC,0.0001000000,0.0001000000,78051.97,78101.0,480
2026-08-22T01:05:04+00:00,1787360704599,ETH,0.0001000000,0.0006675280,2526.35,2529.7,480
2026-08-22T01:05:04+00:00,1787360704599,SOL,0.0001000000,0.0001000000,94.11,94.166,480
2026-08-22T01:05:04+00:00,1787360704599,HYPE,0.0001000000,0.0001000000,75.89,75.9055,480
2026-08-22T01:05:04+00:00,1787360704599,XRP,0.0001000000,0.0007741904,1.4723,1.4741,480
2026-08-22T01:05:04+00:00,1787360704599,DOGE,0.0001000000,0.0010102592,0.09188,0.09204,480
2026-08-22T01:05:04+00:00,1787360704599,ZEC,0.0004789600,0.0008005568,735.33,735.64,480
2026-08-22T01:05:04+00:00,1787360704599,1000PEPE,0.0001000000,0.0011524264,0.0041177,0.004126,480
2026-08-22T01:05:04+00:00,1787360704599,ADA,0.0001000000,0.0003623240,0.2303,0.23049,480
2026-08-22T01:05:04+00:00,1787360704599,SUI,0.0001000000,0.0009970256,0.85592,0.85728,480
2026-08-22T01:05:04+00:00,1787360704599,LINK,0.0001000000,0.0012571896,12.114,12.136,480
2026-08-22T01:05:04+00:00,1787360704599,TRUMP,0.0001000000,0.0001000000,1.924,1.9241,240
2026-08-22T01:05:04+00:00,1787360704599,ENA,0.0001000000,0.0015585736,0.1433,0.14371,240
2026-08-22T02:05:05+00:00,1787364305516,BTC,0.0001000000,0.0001000000,77943.16,77994.5,480
2026-08-22T02:05:05+00:00,1787364305516,ETH,0.0001000000,0.0001000000,2509.98,2511.3,480
2026-08-22T02:05:05+00:00,1787364305516,SOL,0.0001000000,0.0001164912,93.99,94.043,480
2026-08-22T02:05:05+00:00,1787364305516,HYPE,0.0001000000,0.0002696064,76.85,76.867,480
2026-08-22T02:05:05+00:00,1787364305516,XRP,0.0001000000,0.0008526688,1.4928,1.4945,480
2026-08-22T02:05:05+00:00,1787364305516,DOGE,0.0001000000,0.0011788096,0.0919,0.092108,480
2026-08-22T02:05:05+00:00,1787364305516,ZEC,0.0008148800,0.0023804072,808.45,807.0,480
2026-08-22T02:05:05+00:00,1787364305516,1000PEPE,0.0001000000,0.0017109584,0.0042396,0.00425,480
2026-08-22T02:05:05+00:00,1787364305516,ADA,0.0001000000,0.0004997088,0.2321,0.23232,480
2026-08-22T02:05:05+00:00,1787364305516,SUI,0.0001000000,0.0003803560,0.86503,0.86558,480
2026-08-22T02:05:05+00:00,1787364305516,LINK,0.0001000000,0.0009294760,12.048,12.068,480
2026-08-22T02:05:05+00:00,1787364305516,TRUMP,0.0001000000,0.0001000000,1.961,1.9631,240
2026-08-22T02:05:05+00:00,1787364305516,ENA,0.0001000000,0.0013243624,0.1463,0.14662,240
2026-08-22T03:06:57+00:00,1787368017664,BTC,0.0001000000,0.0001000000,78557.08,78700.0,480
